file,major_emotion,transcription,whisper_text
Ses04M_script01_2_F004.wav,angry, He's not going to marry her.,He's not going to marry her.
Ses04M_script01_2_F005.wav,angry, It's got that about it.,It's got that about it.
Ses04M_script01_2_F006.wav,angry," What's going on here, Joe?","What's going on here, Joe?"
Ses04M_script01_2_F007.wav,neutral," Now listen, kid. Now, listen.","Now listen, kid. Now listen, kid."
Ses04M_script01_2_F008.wav,angry," She's not his girl, Joe.  She knows she's not.","She's not his girl, Joe. She knows she's not."
Ses04M_script01_2_F009.wav,angry," Then why is she still single?  New York is full of men.  Why hasn't she married?  Probably a hundred people told her she's foolish, but she's waited.","Then why is she still single? New York is full of men. Why hasn't she married? Probably a hundred people told her she's foolish, but she's waited."
Ses04M_script01_2_F010.wav,angry," Because she knows what I know, that's why.  She's faithful as a rock.  In my worst moments, I think of her waiting and I know, again, that I'm right.","Because she knows what I know, that's why. She's faithful as a rock. In my worst moments, I think of her waiting, and I know again that I'm right."
Ses04M_script01_2_F011.wav,angry," Nobody in this house dares take her faith away, Joe.  Strangers might, but not his father, not his brother.","Nobody in this house dares take her faith away, Joe. Strangers might, but not his father, not his brother."
Ses04M_script01_2_F012.wav,angry," I want you to act like he's coming back, both of you.  Don't think I haven't noticed you since he invited her here.  I won't stand for any nonsense.",I want you to act like he's coming back. Both of you. Don't think I haven't noticed you since he invited her here. I won't stand for any nonsense.
Ses04M_script01_2_F013.wav,angry," Because if he's not coming back, I'll kill myself.","Because if he's not coming back, I'll kill myself."
Ses04M_script01_2_F014.wav,angry, Laugh.  Laugh at me.  But why did that happen the very night that she came here?,Laugh! Laugh at me! But why did that happen the very night that she came here?
Ses04M_script01_2_F015.wav,angry, She goes to sleep in his bed and his memorial breaks in pieces.  Look.  Look at it.  Joe--,"She goes to sleep in his bed, and his memorial breaks in pieces. Look! Look at it! Joe..."
Ses04M_script01_2_F016.wav,angry," Believe with me, Joe.  I can't stand all alone","Believe with me, Joe. I can't stand all alone."
Ses04M_script01_2_F017.wav,angry," Only last week, a man turned up in Detroit missing longer than Larry.","Only last week, a man turned up in Detroit missing longer than Larry."
Ses04M_script01_2_F018.wav,angry," You, above all, have got to believe.  You.","You, above all, have got to believe you."
Ses04M_script01_2_F019.wav,angry, Just don't stop believing.,Just don't stop believing. What does that mean?
Ses04M_script01_2_F020.wav,sad, I can't help it.,I can't help it.
Ses04M_script01_2_M000.wav,neutral," Oh, God, line.","Oh god, lime."
Ses04M_script01_2_M001.wav,frustrated," Why does- why, does that bother you?",Why does that bother you?
Ses04M_script01_2_M002.wav,frustrated," Well, maybe- maybe he just wanted to see her.","Why all of a sudden? Well, maybe he just wanted to see her."
Ses04M_script01_2_M003.wav,frustrated, What do you mean?  He grew up next door to the girl all his life.  Why shouldn't he want to -- why shouldn't he want to see her again?,What do you mean? He grew up next door to the girl all his life. Why shouldn't he want to see her again?
Ses04M_script01_2_M004.wav,frustrated, Don't look at me like that.  He didn't tell me anymore than he told you.,Don't look at me like that. He didn't tell me any more than he told you.
Ses04M_script01_2_M005.wav,neutral, How do you know he's even thinking about it?,How do you know who's even thinking about it?
Ses04M_script01_2_M006.wav,neutral, Well so what?,"Well, so what?"
Ses04M_script01_2_M007.wav,neutral, Line.,Fine.
Ses04M_script01_2_M008.wav,frustrated," Oh.  Now listen, kid.","Oh, now listen, kid."
Ses04M_script01_2_M009.wav,frustrated, You can't read her mind.,You can't read her mind.
Ses04M_script01_2_M010.wav,frustrated, How do you know why she waited?,How do you know why she waited?
Ses04M_script01_2_M011.wav,frustrated," Look, it's a nice day.  What are we arguing for?","Look, it's a nice day. What are we arguing for?"
Ses04M_script01_2_M012.wav,frustrated, What do you want me to do? What do you want?,What do you want me to do? What do you want?
Ses04M_script01_2_M013.wav,frustrated," But, Kate--","Yes, but Kate..."
Ses04M_script01_2_M014.wav,frustrated, Calm yourself.,Calm yourself.
Ses04M_script01_2_M015.wav,frustrated, Calm yourself.,Calm yourself.
Ses04M_script01_2_M016.wav,frustrated," Alright, alright.  Calm yourself.","Alright, alright, calm yourself."
Ses04M_script01_2_M017.wav,frustrated, Why me above all?,Why me above all?
Ses04M_script01_2_M018.wav,frustrated," What does that mean, me above all?  Look at you.  You're shaking.","What does that mean, me above all? Look at you, you're shaking."
Ses04M_script01_2_M019.wav,angry," What have I got to hide?  What the hell is the matter with you, Kate?","What have I got to hide? What the hell is the matter with you, Kate?"
Ses04M_script01_3_F000.wav,sad, You're the only one I know who loves his parents.,You're the only one I know who loves his parents.
Ses04M_script01_3_F001.wav,excited," It's okay.  It's a good thing.  You know, it's lovely here and the air is sweet.","It's okay. It's a good thing. You know, it's lovely here. The air is sweet."
Ses04M_script01_3_F002.wav,frustrated," No, not sorry, but I'm not going to stay.","No, not sorry, but I'm not going to stay."
Ses04M_script01_3_F003.wav,frustrated," In the first place, your mother as much as told me to go.","In the first place, your mother as much as told me to go."
Ses04M_script01_3_F004.wav,frustrated, You saw that and then you've been kind of--,You saw that and then we've been kind of...
Ses04M_script01_3_F005.wav,frustrated," Well, kind of embarrassed ever since I got here.","Well, kind of embarrassed ever since I got here."
Ses04M_script01_3_F006.wav,frustrated," I knew they would, your mother, anyway.","""'I knew they would. Your mother, anyway.'"
Ses04M_script01_3_F007.wav,frustrated," From her point of view, why else would I come?","From her point of view, why else would I come?"
Ses04M_script01_3_F008.wav,excited, I guess this is why I came.,I guess this is why I came.
Ses04M_script01_3_F009.wav,excited," Chris, I've been ready a long, long time.","Chris, I've been ready a long, long time."
Ses04M_script01_3_F010.wav,excited, I almost got married two years ago.,I almost got married two years ago.
Ses04M_script01_3_F011.wav,excited, You started to write me.,You started to write me.
Ses04M_script01_3_F012.wav,happy, Every day since.,Every day since.
Ses04M_script01_3_F013.wav,happy," I was waiting for you, Chris.  'Til then, you never wrote and when you did, what did you say?  You sure can be ambiguous, you know.","I was waiting for you, Chris. Till then, you never wrote, and when you did, what did you say? You sure can be ambiguous, you know."
Ses04M_script01_3_F014.wav,happy, I'll never forgive you.  Why did you wait all these years?  All I've done is sit around and wonder if I was crazy for thinking of you.,I'll never forgive you. Why did you wait all these years? All I've done is sit around and wonder if I was crazy for thinking of you.
Ses04M_script01_3_F015.wav,excited, Not like that you're not.,Not like that you're not.
Ses04M_script01_3_F016.wav,frustrated," Like Larry's brother.  Do it like you, Chris.  What is it, Chris?","Like Larry's brother. Do it like you, Chris. What is it, Chris?"
Ses04M_script01_3_F017.wav,frustrated," No, what is it, Chris?  Your mother?","No, what is it, Chris? Your mother?"
Ses04M_script01_3_F018.wav,frustrated," Then what's wrong.  Even in your letters, there was something ashamed.",Then what's wrong? Even in your letters there was something ashamed.
Ses04M_script01_3_F019.wav,frustrated, You've got to tell me.,You've got to tell me.
Ses04M_script01_3_F020.wav,frustrated, It wouldn't work this way.,It wouldn't work this way.
Ses04M_script01_3_F021.wav,frustrated," Yeah, sure.","Yeah, sure."
Ses04M_script01_3_F022.wav,sad, How many?,How many?
Ses04M_script01_3_F023.wav,sad," Oh, gees.","Oh, jeez."
Ses04M_script01_3_F024.wav,excited, And do you still feel that way?,And do you still feel that way?
Ses04M_script01_3_F025.wav,excited," Because you mustn't feel that way anymore, Chris.  Because you have a right to everything you have, everything, Chris; to me, too.","Because you mustn't feel that way anymore, Chris. Because you have a right to everything you have. Everything, Chris. To me, too."
Ses04M_script01_3_F026.wav,excited," And your money, there's nothing wrong in your money.  Your father put hundreds of planes in the air.  You should be proud.  A man should be paid for that.",And your money? There's nothing wrong in your money. Your father put hundreds of planes in the air. You should be proud. A man should be paid for that.
Ses04M_script01_3_F027.wav,happy, What'll I do with a fortune?,What'll I do with a fortune?
Ses04M_script01_3_M000.wav,frustrated," I know.  It went out of style, didn't it?","I know, it went out of style didn't it?"
Ses04M_script01_3_M001.wav,frustrated, So you're not sorry you came?,"So, you're not sorry you're king?"
Ses04M_script01_3_M002.wav,frustrated, Why?,Why?
Ses04M_script01_3_M003.wav,frustrated, What?,What?
Ses04M_script01_3_M004.wav,frustrated, The trouble is I planned on sneaking up on you over a period of a week or so.  But they take it for granted that we're all set.,"The trouble is, I planned on sneaking up on you over a period of a week or so. But they take it for granted that we're all set."
Ses04M_script01_3_M005.wav,frustrated, How did you know?,How did you know?
Ses04M_script01_3_M006.wav,frustrated, Well wouldn't you want to?,"Well, wouldn't you want to?"
Ses04M_script01_3_M007.wav,frustrated, I guess you know this is why I asked you to come.,I guess you know this is why I asked you to come.
Ses04M_script01_3_M008.wav,excited," Ann, I love you.  I love you a great deal.  I love you.",And I love you. I love you a great deal. I love you.
Ses04M_script01_3_M009.wav,excited, I have no imagination.  That's all I know to tell you.  I'm embarrassing you.,I have no imagination. That's all I know to tell you. I'm embarrassing you.
Ses04M_script01_3_M010.wav,excited, I didn't want to tell it to you here.  I wanted someplace we'd never been; someplace where we'd be brand new to each other.,"I didn't want to tell it to you here. I wanted some place we'd never been, some place where we'd be brand new to each other."
